"gene.pair","MFR.value","type"
"O94776_Q14839",0.794862560392785,"positive"
"P0DMV8_Q14839",0.548637823871917,"negative"
"P42768_Q14839",0.571262429607502,"negative"
"Q02127_Q14839",0.596070193278484,"negative"
"Q09028_Q14839",0.773617969095137,"positive"
"Q13003_Q14839",0.560666694644521,"negative"
"P24390_Q14849",0.534158407567218,"negative"
"P43629_Q14849",0.551641701440276,"negative"
"P62312_Q14849",0.565737610950243,"negative"
"O60543_Q14894",0.683139973426767,"negative"
"O75694_Q14894",0.538418496925171,"negative"
"O75899_Q14894",0.576291730647465,"negative"
"P35557_Q14894",0.693516038801091,"negative"
"O15273_Q14896",0.827979938046405,"positive"
"O75344_Q14896",0.727205962340546,"negative"
"P02585_Q14896",0.720334307369868,"positive"
"P05976_Q14896",0.68836283459842,"positive"
"P78352_Q14896",0.626028956614217,"negative"
"Q08043_Q14896",0.702688394748167,"positive"
"O15072_Q14914",0.618787153167884,"negative"
"O15169_Q14914",0.501836102148941,"negative"
"O75326_Q14914",0.54707157570892,"negative"
"O75351_Q14914",0.520591192628774,"negative"
"P61981_Q14914",0.566643682385442,"negative"
"P78371_Q14914",0.630145377561784,"negative"
"Q14254_Q14914",0.514893116753467,"negative"
"O75593_Q14919",0.62993684793248,"positive"
"O95470_Q14919",0.516964438487544,"negative"
"P01286_Q14919",0.53915161285136,"negative"
"P13232_Q14919",0.539201372889282,"negative"
"P40394_Q14919",0.545671269064544,"negative"
"Q14242_Q14919",0.548286590707232,"negative"
"Q14896_Q14919",0.557161474709058,"negative"
"O00230_Q14943",0.570882076866103,"negative"
"O15143_Q14943",0.516018649227875,"negative"
"O15488_Q14943",0.586356762212223,"negative"
"O43678_Q14943",0.624032736591288,"negative"
"O75143_Q14943",0.531092666127998,"negative"
"P05111_Q14943",0.67781572900281,"negative"
"P07585_Q14943",0.473609964480012,"negative"
"P16389_Q14943",0.666824259831945,"negative"
"P16885_Q14943",0.633818762938416,"negative"
"P49454_Q14943",0.535713124913398,"negative"
"Q03111_Q14943",0.646370661213734,"negative"
"Q05048_Q14943",0.492524501656688,"negative"
"Q13601_Q14943",0.431898834940242,"negative"
"Q14137_Q14943",0.501466070269205,"negative"
"O43749_Q14954",0.74001203198923,"negative"
"P19883_Q14954",0.54673875047059,"negative"
"P21359_Q14954",0.598059896543552,"negative"
"P36551_Q14954",0.444665788541513,"negative"
"P01275_Q14956",0.634718923713782,"negative"
"P22310_Q14956",0.559545501783962,"negative"
"P35270_Q14956",0.57083802790783,"negative"
"P51449_Q14956",0.518553803434998,"negative"
"P52435_Q14956",0.514807483803316,"negative"
"O14944_Q14957",0.706966086891705,"positive"
"O43320_Q14957",0.667906757888142,"positive"
"O75935_Q14957",0.541917466329673,"negative"
"O95167_Q14957",0.525701654906691,"negative"
"O95622_Q14957",0.672925711685527,"negative"
"P01112_Q14957",0.583469888987613,"positive"
"P01133_Q14957",0.619364076621867,"positive"
"P04085_Q14957",0.564822407390546,"positive"
"P11487_Q14957",0.589798779399467,"positive"
"P21860_Q14957",0.67937732908663,"positive"
"P31371_Q14957",0.628272642915921,"positive"
"P31785_Q14957",0.650493904665783,"positive"
"P42262_Q14957",0.667710189339612,"positive"
"P46977_Q14957",0.523615054523447,"negative"
"P49802_Q14957",0.649894261593657,"negative"
"P51828_Q14957",0.701695449848694,"negative"
"P60568_Q14957",0.597585616739848,"positive"
"Q00534_Q14957",0.605708493981597,"negative"
"Q13156_Q14957",0.56557198026221,"negative"
"P01584_Q14964",0.679774681922463,"negative"
"P43235_Q14964",0.568811282397798,"negative"
"P50395_Q14964",0.555295636964027,"positive"
"P60763_Q14964",0.649095641156427,"negative"
"P61247_Q14964",0.481095180840958,"negative"
"Q06055_Q14964",0.640355838334669,"negative"
"P49810_Q14973",0.622097254797012,"negative"
"P51161_Q14973",0.640807812667794,"positive"
"P62714_Q14973",0.551057597759876,"negative"
"Q01546_Q14973",0.609783205024306,"negative"
"O00273_Q14974",0.706839686066205,"positive"
"O14818_Q14974",0.700949214017798,"negative"
"P01215_Q14974",0.491645774750634,"negative"
"P08047_Q14974",0.62473759287353,"positive"
"P08572_Q14974",0.56949603279454,"negative"
"P35556_Q14974",0.490350393379736,"negative"
"P37198_Q14974",0.722894862808285,"positive"
"P42574_Q14974",0.700541996903387,"positive"
"P49790_Q14974",0.652514993257626,"positive"
"P49792_Q14974",0.746842533178714,"positive"
"Q05193_Q14974",0.589320638264759,"negative"
"Q14457_Q14974",0.651893705191519,"negative"
"P06493_Q14980",0.591852087013721,"positive"
"P12277_Q14980",0.532480366160923,"negative"
"P61247_Q14980",0.496105347887772,"negative"
"P98171_Q14980",0.607018563047071,"negative"
"P35398_Q14995",0.780544348005183,"negative"
"P49336_Q14995",0.658361977459734,"negative"
"P51151_Q14995",0.620310707239973,"negative"
"Q08477_Q14995",0.520650239283985,"negative"
"O00232_Q14997",0.735151587130585,"positive"
"O14818_Q14997",0.732265074377797,"positive"
"O75342_Q14997",0.58109489659956,"negative"
"O95007_Q14997",0.487499211069035,"negative"
"P30968_Q14997",0.49607460427251,"negative"
"P40616_Q14997",0.58369914618206,"negative"
"P60006_Q14997",0.689464468166865,"negative"
"P62195_Q14997",0.711908062594655,"positive"
"Q06323_Q14997",0.708948687713916,"positive"
"Q13671_Q14997",0.567575033059361,"negative"
"O95571_Q14999",0.611524453312373,"negative"
"P31152_Q14999",0.681798036937038,"negative"
"P42785_Q14999",0.515592608970799,"negative"
"P48431_Q14999",0.695364839212147,"negative"
"P55010_Q14999",0.613621429241647,"negative"
"Q00613_Q14999",0.736081693459123,"negative"
"O14686_Q14CN2",0.571719991664131,"negative"
"O15498_Q14CN2",0.503707249460338,"negative"
"Q10471_Q14CN2",0.504954849994258,"negative"
"Q14642_Q14CN2",0.638457756341542,"negative"
"O75096_Q14CN4",0.498600384048743,"negative"
"O75376_Q14CN4",0.485337059817072,"negative"
"O95371_Q14CN4",0.58911106498085,"negative"
"O95678_Q14CN4",0.655513122417039,"positive"
"P04264_Q14CN4",0.666319741883149,"positive"
"P13645_Q14CN4",0.500115151042609,"positive"
"P18124_Q14CN4",0.408966463087378,"negative"
"P19012_Q14CN4",0.620504418417637,"positive"
"P33121_Q14CN4",0.487732689905475,"negative"
"P50548_Q14CN4",0.506317073803975,"negative"
"O00445_Q14CW9",0.601421287197507,"negative"
"O75528_Q14CW9",0.736751940566566,"positive"
"O75529_Q14CW9",0.692688080113878,"positive"
"P62333_Q14CW9",0.594410969787932,"negative"
"P82251_Q14CW9",0.590519778551797,"negative"
"O00469_Q15003",0.644721544875128,"negative"
"O94808_Q15003",0.554095877640201,"negative"
"O95347_Q15003",0.856489727261974,"positive"
"O95398_Q15003",0.553018358840525,"negative"
"P05496_Q15003",0.60641860937787,"negative"
"P36405_Q15003",0.620282569354378,"negative"
"Q0JRZ9_Q15003",0.594403922351244,"negative"
"O75530_Q15005",0.672178243922342,"negative"
"O75937_Q15005",0.693907924435319,"negative"
"O76094_Q15005",0.7016618800047,"positive"
"P04843_Q15005",0.74972687535441,"positive"
"P04844_Q15005",0.746274205348191,"positive"
"P05386_Q15005",0.650942940291323,"positive"
"P08708_Q15005",0.655153513319073,"positive"
"P09132_Q15005",0.674920731067946,"positive"
"P18077_Q15005",0.651964513007846,"positive"
"P23396_Q15005",0.677536980447434,"positive"
"P26373_Q15005",0.526979611663575,"positive"
"P30050_Q15005",0.653886807675023,"positive"
"P32969_Q15005",0.641848521153169,"positive"
"P40429_Q15005",0.652338687133328,"positive"
"P40616_Q15005",0.64052904513506,"negative"
"P42677_Q15005",0.646664240017491,"positive"
"P43308_Q15005",0.767174325355349,"positive"
"P46781_Q15005",0.509909473817855,"positive"
"P46783_Q15005",0.630872686712168,"positive"
"P49146_Q15005",0.515577535420003,"negative"
"P51571_Q15005",0.754549913903497,"positive"
"P61011_Q15005",0.676186552294262,"positive"
"P61513_Q15005",0.639397625705163,"positive"
"P62081_Q15005",0.675538986554038,"positive"
"P62269_Q15005",0.645035338703511,"positive"
"P62753_Q15005",0.656732518742705,"positive"
"P62829_Q15005",0.628596615324515,"positive"
"P62854_Q15005",0.660864344229837,"positive"
"P62888_Q15005",0.633143337377252,"positive"
"Q02878_Q15005",0.651062205786317,"positive"
"Q07020_Q15005",0.661746383654913,"positive"
"Q13247_Q15005",0.59723196440489,"negative"
"P02787_Q15007",0.596133292351046,"negative"
"P11310_Q15007",0.592916156923301,"negative"
"P52298_Q15007",0.650451584733827,"positive"
"P52435_Q15007",0.731613465854648,"positive"
"P62241_Q15007",0.532443573351597,"negative"
"P82930_Q15007",0.47359371037771,"negative"
"Q09161_Q15007",0.767193257124305,"positive"
"Q14831_Q15007",0.666305243044618,"negative"
"O43242_Q15008",0.591698237121891,"positive"
"O60547_Q15008",0.542841764332216,"negative"
"P20618_Q15008",0.558982071128919,"positive"
"P25786_Q15008",0.541535481455405,"positive"
"P25788_Q15008",0.57993219553182,"positive"
"P28062_Q15008",0.602854172436644,"positive"
"P28065_Q15008",0.611390972509152,"positive"
"P43686_Q15008",0.585058093200852,"positive"
"P56696_Q15008",0.529868560683617,"negative"
"P60896_Q15008",0.526173991733951,"positive"
"Q14997_Q15008",0.639826825712515,"positive"
"P62745_Q15014",0.611221865214903,"negative"
"Q12891_Q15014",0.629287012513311,"negative"
"Q13459_Q15014",0.51361143503345,"negative"
"O75817_Q15018",0.720883065328446,"negative"
"P16278_Q15018",0.646513261816834,"negative"
"P22310_Q15018",0.579730343872279,"negative"
"P35270_Q15018",0.656975478709894,"negative"
"P36897_Q15018",0.694737748867224,"negative"
"P42679_Q15018",0.569487268136087,"negative"
"P63173_Q15018",0.533548565625043,"negative"
"P13073_Q15021",0.593662248846631,"negative"
"P46976_Q15021",0.598248190793761,"negative"
"P61081_Q15021",0.693854410940329,"negative"
"P62910_Q15021",0.627203876542023,"negative"
"O43189_Q15022",0.652598046161715,"positive"
"O75376_Q15022",0.66190568698135,"positive"
"O94817_Q15022",0.541677678551055,"negative"
"P02649_Q15022",0.601795614286537,"negative"
"P05089_Q15022",0.655051524367978,"negative"
"P30050_Q15022",0.417375978414889,"negative"
"P37198_Q15022",0.618705344957421,"negative"
"P53597_Q15022",0.428797403831635,"negative"
"Q09028_Q15022",0.571930695191014,"positive"
"P00748_Q15024",0.520456361823538,"negative"
"P02748_Q15024",0.595477325829076,"negative"
"P12034_Q15024",0.588457935928665,"negative"
"P42285_Q15024",0.609625201144333,"positive"
"P60842_Q15024",0.554797291248241,"positive"
"Q04844_Q15024",0.547298876434793,"negative"
"Q06265_Q15024",0.570612492111176,"positive"
"O43390_Q15029",0.582822868891929,"positive"
"O43809_Q15029",0.657383453006299,"positive"
"O60306_Q15029",0.664696734685505,"positive"
"O75934_Q15029",0.601457221024384,"positive"
"O75940_Q15029",0.614935856326122,"positive"
"O95400_Q15029",0.660308007310052,"positive"
"P09012_Q15029",0.660319560518779,"positive"
"P09238_Q15029",0.534176139697619,"negative"
"P12034_Q15029",0.649452836562858,"negative"
"P33240_Q15029",0.691546349629353,"positive"
"P37198_Q15029",0.666895114433793,"negative"
"P38159_Q15029",0.60884032588173,"positive"
"P42285_Q15029",0.62275877287766,"positive"
"P49585_Q15029",0.543395774435943,"negative"
"P51531_Q15029",0.58812572477515,"negative"
"P52272_Q15029",0.619833355003157,"positive"
"P55795_Q15029",0.570857511789623,"positive"
"P56134_Q15029",0.676500986018679,"negative"
"P61978_Q15029",0.506744793970595,"positive"
"P62318_Q15029",0.607897167133087,"positive"
"P62875_Q15029",0.708611490455944,"positive"
"P63162_Q15029",0.610510490559089,"positive"
"Q01130_Q15029",0.610477591735066,"positive"
"Q05519_Q15029",0.608341365579398,"positive"
"Q07955_Q15029",0.659527311791319,"positive"
"Q08211_Q15029",0.567645774804164,"positive"
"Q13151_Q15029",0.576604006266317,"positive"
"O60825_Q15042",0.562763644294635,"negative"
"P15151_Q15042",0.579205426532021,"negative"
"P32881_Q15042",0.524923099238992,"negative"
"P01375_Q15046",0.576138816683197,"negative"
"P08476_Q15046",0.51012163575009,"negative"
"P31350_Q15046",0.65449863758893,"negative"
"P47736_Q15046",0.548425635695491,"negative"
"P56192_Q15046",0.734743923279379,"positive"
"P59537_Q15046",0.499436876306633,"negative"
"Q12904_Q15046",0.702533519097916,"positive"
"Q13155_Q15046",0.728889983861419,"positive"
"O00444_Q15051",0.70296064159599,"positive"
"O15078_Q15051",0.631089031729253,"positive"
"O75935_Q15051",0.677449705199602,"positive"
"O94986_Q15051",0.689375710241306,"positive"
"P06493_Q15051",0.705359471419009,"positive"
"P07437_Q15051",0.666455401373607,"positive"
"P23743_Q15051",0.634057147249692,"negative"
"P31323_Q15051",0.639710387176699,"positive"
"P41208_Q15051",0.706567209617103,"positive"
"P48730_Q15051",0.642840246259146,"positive"
"P51955_Q15051",0.718396224857806,"positive"
"P63167_Q15051",0.691473247930198,"positive"
"Q08043_Q15051",0.546174390668661,"negative"
"Q13561_Q15051",0.655846998457977,"positive"
"Q13797_Q15051",0.47365108142729,"negative"
"Q14008_Q15051",0.664458649685345,"positive"
"O43182_Q15052",0.709385524838689,"positive"
"O94988_Q15052",0.579562986897123,"positive"
"P11274_Q15052",0.613996281340738,"positive"
"P15882_Q15052",0.608323432353123,"positive"
"P16035_Q15052",0.579773558802688,"negative"
"P34969_Q15052",0.50575255120976,"negative"
"P49366_Q15052",0.607619938844084,"negative"
"P55289_Q15052",0.529697054645772,"negative"
"P62745_Q15052",0.53095094396348,"positive"
"O60673_Q15054",0.664597619388635,"positive"
"O95398_Q15054",0.53136220460372,"negative"
"P09874_Q15054",0.753241632887267,"positive"
"P15313_Q15054",0.525290492176234,"negative"
"P15927_Q15054",0.727757484412952,"positive"
"P18858_Q15054",0.743197608687489,"positive"
"P19447_Q15054",0.718361562408957,"positive"
"P23025_Q15054",0.679666072510255,"positive"
"P36954_Q15054",0.681965542455813,"positive"
"P39748_Q15054",0.755683006581945,"positive"
"P49591_Q15054",0.626379991442478,"negative"
"P50613_Q15054",0.75984482196097,"positive"
"P51946_Q15054",0.726208085667691,"positive"
"P52434_Q15054",0.725475389632953,"positive"
"P54274_Q15054",0.708627609964578,"positive"
"O14772_Q15056",0.620395381453097,"negative"
"O15372_Q15056",0.738366196575995,"positive"
"O43639_Q15056",0.665207890357877,"negative"
"O60218_Q15056",0.570639289309175,"negative"
"O60841_Q15056",0.696634735105416,"positive"
"O75821_Q15056",0.700867098830138,"positive"
"O95251_Q15056",0.654828917475572,"negative"
"P05111_Q15056",0.538452786987353,"negative"
"P05198_Q15056",0.693095035719365,"positive"
"P05387_Q15056",0.61551609124117,"positive"
"P13533_Q15056",0.60887685945998,"negative"
"P17858_Q15056",0.722224386833303,"negative"
"P20042_Q15056",0.614627617819882,"positive"
"P31431_Q15056",0.604184349566426,"negative"
"P36578_Q15056",0.66580966560713,"positive"
"P49207_Q15056",0.681297960593077,"positive"
"P60866_Q15056",0.706787006271067,"positive"
"P61927_Q15056",0.704553593291489,"positive"
"P62241_Q15056",0.68563561455952,"positive"
"P62244_Q15056",0.711496871481998,"positive"
"P62269_Q15056",0.68427913740569,"positive"
"P62829_Q15056",0.672729799970869,"positive"
"P62847_Q15056",0.618951685692095,"positive"
"P62891_Q15056",0.73329449353039,"positive"
"P62910_Q15056",0.705048366199008,"positive"
"P62945_Q15056",0.690546787581521,"positive"
"Q07020_Q15056",0.694843163049102,"positive"
"O15263_Q15058",0.535466617320166,"negative"
"O75175_Q15058",0.711570070983364,"negative"
"P47712_Q15058",0.652835740384449,"negative"
"P78316_Q15061",0.748594815675678,"positive"
"Q09470_Q15061",0.512445762042718,"negative"
"Q14692_Q15061",0.745212298216881,"positive"
"O00398_Q15077",0.663239189185664,"positive"
"O14842_Q15077",0.698083705764789,"positive"
"O43614_Q15077",0.697993853219567,"positive"
"P04083_Q15077",0.588211898937096,"positive"
"P08912_Q15077",0.694825827487606,"positive"
"P12872_Q15077",0.625132692388144,"positive"
"P25098_Q15077",0.628623678802789,"positive"
"P25100_Q15077",0.673345696279369,"positive"
"P28223_Q15077",0.632608353614094,"positive"
"P29371_Q15077",0.673642317987131,"positive"
"P29992_Q15077",0.633674532657395,"positive"
"P30411_Q15077",0.668951837138898,"positive"
"P30989_Q15077",0.652322311466474,"positive"
"P34947_Q15077",0.620213078609764,"positive"
"P34981_Q15077",0.7120013472458,"positive"
"P35367_Q15077",0.685470667058384,"positive"
"P41594_Q15077",0.698428362187767,"positive"
"P42336_Q15077",0.589794752085394,"positive"
"P46663_Q15077",0.630245911945463,"positive"
"P47871_Q15077",0.713189865342683,"positive"
"P47992_Q15077",0.603278822737008,"positive"
"P48645_Q15077",0.592536664300093,"positive"
"Q01970_Q15077",0.629827081867128,"positive"
"Q14832_Q15077",0.678940921186448,"positive"
"Q14833_Q15077",0.703209577005101,"positive"
"O00548_Q15078",0.668218503674972,"negative"
"P07384_Q15078",0.595986884194864,"positive"
"P18621_Q15078",0.581827071047193,"negative"
"P25067_Q15078",0.542930842081161,"negative"
"P30304_Q15078",0.70507071188999,"positive"
"P30307_Q15078",0.673160267161712,"positive"
"P32119_Q15078",0.626214699095021,"positive"
"P49019_Q15078",0.593423294718598,"negative"
"P83436_Q15078",0.600936008721667,"negative"
"Q08379_Q15078",0.637016635056815,"positive"
"Q14194_Q15078",0.626237815583388,"positive"
"P19113_Q15080",0.672049723350321,"negative"
"P63000_Q15080",0.643270574679445,"positive"
"Q00975_Q15080",0.631721822753558,"negative"
"Q13309_Q15080",0.548944552568545,"negative"
"P05015_Q15102",0.510899795299856,"negative"
"P27352_Q15102",0.515169667558393,"negative"
"P43034_Q15102",0.59085662892432,"positive"
"Q04864_Q15102",0.540523947388463,"negative"
"O15511_Q15113",0.567370225383676,"negative"
"O75695_Q15113",0.539524083114607,"negative"
"O76074_Q15113",0.602213138678785,"negative"
"P06850_Q15113",0.644503977482941,"negative"
"P47890_Q15113",0.555432677964653,"negative"
"P49356_Q15113",0.530086518200739,"negative"
"Q00059_Q15113",0.549551994453873,"negative"
"Q14563_Q15113",0.643145260862691,"negative"
"A6NGB9_Q15116",0.542396467773323,"negative"
"O00116_Q15116",0.530121271892497,"negative"
"O43555_Q15116",0.734231364839921,"negative"
"O95045_Q15116",0.520825018773892,"negative"
"O95631_Q15116",0.622903126297038,"negative"
"O95718_Q15116",0.583447797208632,"negative"
"P01906_Q15116",0.596392422592499,"positive"
"P25929_Q15116",0.57947677045521,"negative"
"P51688_Q15116",0.62366799061076,"negative"
"O15466_Q15118",0.572282023301334,"negative"
"P07949_Q15118",0.617817539686673,"negative"
"P27539_Q15118",0.531355771595,"negative"
"P49368_Q15118",0.564766291221642,"negative"
"Q08477_Q15118",0.600493365343828,"negative"
"P05106_Q15119",0.656228417474559,"negative"
"P18089_Q15119",0.635555095357576,"negative"
"P27361_Q15119",0.744331605820666,"negative"
"P29973_Q15119",0.611280750357548,"negative"
"P52435_Q15119",0.64851106537736,"negative"
"P54868_Q15119",0.676359219632244,"negative"
"Q00535_Q15119",0.690547165614779,"negative"
"Q01638_Q15119",0.531444737188592,"negative"
"Q14839_Q15119",0.593286417644408,"negative"
"O00330_Q15120",0.638019775921644,"positive"
"O95573_Q15120",0.627484011553453,"negative"
"P07919_Q15120",0.595495692296307,"negative"
"P11177_Q15120",0.656461440422942,"positive"
"P15260_Q15120",0.52812073968146,"negative"
"P21964_Q15120",0.577259795730366,"negative"
"P42336_Q15120",0.603020018772937,"negative"
"Q14833_Q15120",0.540071775451257,"negative"
"O60675_Q15121",0.54888504063213,"negative"
"O95622_Q15121",0.656039162094547,"negative"
"P02656_Q15121",0.568505155582387,"negative"
"P12104_Q15121",0.635291321480113,"negative"
"P17735_Q15121",0.565525903140304,"negative"
"P27361_Q15121",0.644228591075128,"positive"
"P35555_Q15121",0.621921788402554,"negative"
"P53007_Q15121",0.582327936400479,"negative"
"O00541_Q15125",0.595985430088755,"negative"
"O15145_Q15125",0.56549993659292,"negative"
"O75845_Q15125",0.664232710316175,"positive"
"P12830_Q15125",0.580707144719231,"negative"
"P21754_Q15125",0.616647001061786,"negative"
"P40337_Q15125",0.503459436978042,"negative"
"P48664_Q15125",0.496201002492232,"negative"
"P56937_Q15125",0.689838895566899,"positive"
"P59534_Q15125",0.476520360069934,"negative"
"P62266_Q15125",0.544605704162182,"negative"
"P08134_Q15126",0.642789662277406,"negative"
"P10646_Q15126",0.513126516061694,"negative"
"P12755_Q15126",0.525251958589318,"negative"
"P35475_Q15126",0.522102567601215,"negative"
"P46109_Q15126",0.592736145461683,"negative"
"P53602_Q15126",0.741335753294011,"positive"
"Q03426_Q15126",0.764013886763384,"positive"
"O00548_Q15154",0.587606357346668,"negative"
"O14520_Q15154",0.53811026487237,"negative"
"O15078_Q15154",0.686845646217258,"positive"
"O94927_Q15154",0.675381078721488,"positive"
"O94986_Q15154",0.74395530237441,"positive"
"O95613_Q15154",0.793620694817074,"positive"
"P04350_Q15154",0.60663639198129,"positive"
"P04746_Q15154",0.617566963251737,"negative"
"P07437_Q15154",0.693440437002385,"positive"
"P29374_Q15154",0.688529140791727,"negative"
"Q13561_Q15154",0.767470844184112,"positive"
"Q14204_Q15154",0.660860424180063,"positive"
"O15254_Q15173",0.515176656196016,"negative"
"P28340_Q15173",0.593586150844052,"negative"
"P40818_Q15173",0.551901803631721,"negative"
"P48023_Q15173",0.602910167912317,"negative"
"P51888_Q15173",0.607245082675032,"negative"
"Q01658_Q15173",0.483278253723104,"negative"
"Q13362_Q15173",0.472730325076472,"positive"
"O43252_Q15181",0.721675712802298,"positive"
"P06213_Q15181",0.51599159150293,"negative"
"P13995_Q15181",0.620280190017891,"negative"
"P18887_Q15181",0.583540215158028,"negative"
"P49915_Q15181",0.744185582550981,"positive"
"Q13151_Q15181",0.64713990999772,"negative"
"Q13630_Q15181",0.689396020254495,"negative"
"Q14573_Q15181",0.515329155728095,"negative"
"O14649_Q15185",0.514968025917516,"negative"
"O95861_Q15185",0.638118796757227,"negative"
"P09238_Q15185",0.504191033674414,"negative"
"P30613_Q15185",0.508104733631041,"negative"
"P49959_Q15185",0.74295461044633,"negative"
"Q02790_Q15185",0.638643750625184,"positive"
"O43766_Q15223",0.490471198154548,"negative"
"O95678_Q15223",0.621922342477276,"negative"
"P30556_Q15223",0.589042250727582,"negative"
"P53779_Q15223",0.566692832538743,"negative"
"Q01362_Q15223",0.642336166783275,"negative"
"O00566_Q15269",0.595267361866764,"positive"
"O00567_Q15269",0.645928235266187,"positive"
"O75386_Q15269",0.556557532411362,"negative"
"O95427_Q15269",0.468269364319929,"negative"
"P15880_Q15269",0.557215066777248,"positive"
"P22087_Q15269",0.605692901907593,"positive"
"P46781_Q15269",0.642559798885861,"positive"
"P48145_Q15269",0.649323058076963,"negative"
"P61956_Q15269",0.610323180134886,"negative"
"P62081_Q15269",0.556428919847382,"positive"
"P62263_Q15269",0.533216862365596,"positive"
"Q13601_Q15269",0.585243293815462,"positive"
"O60895_Q15274",0.581778467448582,"negative"
"P0DMM9_Q15274",0.611152946182289,"negative"
"P16333_Q15274",0.592664104240065,"negative"
"P18206_Q15274",0.60849919152405,"negative"
"P18850_Q15274",0.546615416985917,"negative"
"P35269_Q15274",0.575314616820047,"negative"
"Q04446_Q15274",0.625352078247611,"negative"
"O43374_Q15283",0.688914960024094,"positive"
"O60921_Q15283",0.608144131576571,"negative"
"P01111_Q15283",0.658483343548261,"positive"
"P01112_Q15283",0.591110530205341,"positive"
"P15498_Q15283",0.719191041153498,"negative"
"P17706_Q15283",0.672099134723476,"negative"
"P32320_Q15283",0.613712636718862,"negative"
"Q14644_Q15283",0.708434559300129,"positive"
"O43914_Q15286",0.533321188331212,"negative"
"O95721_Q15286",0.691155743048292,"negative"
"O95954_Q15286",0.569653405636396,"negative"
"P01210_Q15286",0.565085932774399,"negative"
"P04083_Q15286",0.616628151363022,"negative"
"P04746_Q15286",0.476592516619668,"negative"
"P21781_Q15286",0.643670566747135,"negative"
"P62277_Q15286",0.490068511799251,"negative"
"Q06210_Q15286",0.648464103800748,"negative"
"Q12982_Q15286",0.595853692514525,"negative"
"O00470_Q15291",0.604310495325469,"positive"
"O14686_Q15291",0.757269543756285,"positive"
"P10276_Q15291",0.707732203084934,"positive"
"P10826_Q15291",0.626922259235432,"positive"
"P11161_Q15291",0.635695115943591,"positive"
"P19793_Q15291",0.722637207148301,"positive"
"P26367_Q15291",0.676951312556462,"positive"
"P41159_Q15291",0.602782211048175,"negative"
"P52434_Q15291",0.638964278466194,"positive"
"P52435_Q15291",0.700815091067115,"positive"
"P61218_Q15291",0.661914255532367,"positive"
"P61964_Q15291",0.764186272725398,"positive"
"P62875_Q15291",0.707598948913938,"positive"
"O14810_Q15303",0.660629903541954,"negative"
"O15530_Q15303",0.709747972148281,"positive"
"O43193_Q15303",0.685085172640012,"negative"
"O60258_Q15303",0.599751234417842,"positive"
"O60674_Q15303",0.749887225023762,"positive"
"O75593_Q15303",0.721152341465613,"negative"
"P01111_Q15303",0.60280306787931,"positive"
"P01116_Q15303",0.754834654174306,"positive"
"P01570_Q15303",0.625296568190222,"negative"
"P01589_Q15303",0.61236345889609,"positive"
"P04085_Q15303",0.695639188688162,"positive"
"P04141_Q15303",0.683210744741364,"positive"
"P04626_Q15303",0.755285830492873,"positive"
"P05113_Q15303",0.675447923807404,"positive"
"P07900_Q15303",0.593459073019672,"positive"
"P08581_Q15303",0.682198058370321,"positive"
"P08620_Q15303",0.734075779900943,"positive"
"P08700_Q15303",0.69692463776155,"positive"
"P09619_Q15303",0.711217552768862,"positive"
"P11277_Q15303",0.651324919960951,"positive"
"P14784_Q15303",0.630407593582097,"positive"
"P15391_Q15303",0.590320938047583,"positive"
"P18031_Q15303",0.659305535457023,"positive"
"P18433_Q15303",0.550779292780087,"positive"
"P18754_Q15303",0.589453879523552,"negative"
"P19174_Q15303",0.698486373824015,"positive"
"P21583_Q15303",0.73655270419819,"positive"
"P21860_Q15303",0.734299600648191,"positive"
"P31371_Q15303",0.740893582869799,"positive"
"P31749_Q15303",0.695929711001423,"positive"
"P32927_Q15303",0.548600388255967,"positive"
"P35609_Q15303",0.733563533635821,"positive"
"P42229_Q15303",0.570871155965447,"positive"
"P42679_Q15303",0.63085854797821,"positive"
"P46695_Q15303",0.566517226157687,"negative"
"P52333_Q15303",0.698549892014923,"positive"
"P78352_Q15303",0.701856043872737,"positive"
"P78536_Q15303",0.658441173937353,"positive"
"Q05397_Q15303",0.766518959468751,"positive"
"Q13007_Q15303",0.543711842183551,"negative"
"Q13557_Q15303",0.725235830299626,"positive"
"Q13972_Q15303",0.659780371879968,"positive"
"O00212_Q15311",0.644850276631344,"positive"
"O43307_Q15311",0.666275712332157,"positive"
"O60229_Q15311",0.712987018019674,"positive"
"O60504_Q15311",0.608720126398093,"negative"
"O94844_Q15311",0.602773678742297,"positive"
"P07992_Q15311",0.631349127226633,"negative"
"P08134_Q15311",0.659071489799047,"positive"
"P15498_Q15311",0.719513359159537,"positive"
"P31150_Q15311",0.64302416935353,"positive"
"P51841_Q15311",0.559581392296649,"negative"
"P52565_Q15311",0.635859178519267,"positive"
"P52566_Q15311",0.681223245971314,"positive"
"P98077_Q15311",0.601677573001846,"negative"
"Q07889_Q15311",0.667447044744823,"positive"
"Q12774_Q15311",0.680929106391334,"positive"
"O76009_Q15323",0.728876285194995,"positive"
"O94777_Q15323",0.467589420632069,"negative"
"P02533_Q15323",0.714369175725912,"positive"
"P08729_Q15323",0.534883076855258,"positive"
"P13645_Q15323",0.539862469200617,"positive"
"P13647_Q15323",0.662286545183342,"positive"
"P31483_Q15323",0.61602921149179,"negative"
"P35908_Q15323",0.680805368915124,"positive"
"P78386_Q15323",0.65459409661508,"positive"
"Q02252_Q15323",0.582534092986496,"negative"
